Column1,timestamp,系统负荷,日前联络线计划,新能源预测,发布时间,DATE,PERIOD
775,2021/4/14 8:30,24343.2,-6382,8250.67,2021/4/12,2021/4/14,34
778,2021/4/14 8:45,24288.8,-6645,8676.17,2021/4/12,2021/4/14,35
781,2021/4/14 9:00,24251.3,-6645,9055.77,2021/4/12,2021/4/14,36
784,2021/4/14 9:15,24261.4,-6645,9453.82,2021/4/12,2021/4/14,37
787,2021/4/14 9:30,24226.4,-6645,9787.25,2021/4/12,2021/4/14,38
790,2021/4/14 9:45,24261.9,-6645,10099.29,2021/4/12,2021/4/14,39
793,2021/4/14 10:00,24349.9,-6645,10339.64,2021/4/12,2021/4/14,40
796,2021/4/14 10:15,24413.3,-6645,10538.71,2021/4/12,2021/4/14,41
799,2021/4/14 10:30,24458.7,-6645,10733.9,2021/4/12,2021/4/14,42
802,2021/4/14 10:45,24524.6,-6292,10847.51,2021/4/12,2021/4/14,43
805,2021/4/14 11:00,24577.7,-5774,10922.26,2021/4/12,2021/4/14,44
808,2021/4/14 11:15,24569.3,-5513,10923.56,2021/4/12,2021/4/14,45
811,2021/4/14 11:30,24435.6,-5247,10930.74,2021/4/12,2021/4/14,46
814,2021/4/14 11:45,24213.8,-4987,10925.52,2021/4/12,2021/4/14,47
817,2021/4/14 12:00,24001.5,-4987,10872.94,2021/4/12,2021/4/14,48
820,2021/4/14 12:15,23818.2,-4987,10790.19,2021/4/12,2021/4/14,49
823,2021/4/14 12:30,23678.1,-4987,10706.92,2021/4/12,2021/4/14,50
826,2021/4/14 12:45,23574.4,-5373,10592.48,2021/4/12,2021/4/14,51
829,2021/4/14 13:00,23494.2,-5595,10483.81,2021/4/12,2021/4/14,52
832,2021/4/14 13:15,23426.1,-5595,10340.89,2021/4/12,2021/4/14,53
835,2021/4/14 13:30,23379.2,-5595,10168.58,2021/4/12,2021/4/14,54
838,2021/4/14 13:45,23391.9,-5595,10012.37,2021/4/12,2021/4/14,55
841,2021/4/14 14:00,23486.9,-5595,9803.8,2021/4/12,2021/4/14,56
844,2021/4/14 14:15,23599.7,-5595,9618.74,2021/4/12,2021/4/14,57
847,2021/4/14 14:30,23725.7,-5595,9375.95,2021/4/12,2021/4/14,58
850,2021/4/14 14:45,23816.6,-5595,9150.18,2021/4/12,2021/4/14,59
853,2021/4/14 15:00,23928.5,-5595,8891.61,2021/4/12,2021/4/14,60
856,2021/4/14 15:15,24061.8,-5595,8611.45,2021/4/12,2021/4/14,61
859,2021/4/14 15:30,24180.5,-5595,8314.99,2021/4/12,2021/4/14,62
862,2021/4/14 15:45,24417.5,-5595,7853.68,2021/4/12,2021/4/14,63
865,2021/4/14 16:00,24704.9,-5855,7503.41,2021/4/12,2021/4/14,64
868,2021/4/14 16:15,25090.7,-6121,7115.95,2021/4/12,2021/4/14,65
871,2021/4/14 16:30,25436.7,-6382,6729.71,2021/4/12,2021/4/14,66
874,2021/4/14 16:45,25757.3,-6645,6333.64,2021/4/12,2021/4/14,67
877,2021/4/14 17:00,26272.8,-6645,5905.56,2021/4/12,2021/4/14,68
880,2021/4/14 17:15,26692.3,-6645,5458.57,2021/4/12,2021/4/14,69
883,2021/4/14 17:30,26860.7,-6645,5095.04,2021/4/12,2021/4/14,70
886,2021/4/14 17:45,26887.8,-6645,4762.1,2021/4/12,2021/4/14,71
889,2021/4/14 18:00,26910.7,-6645,4487.05,2021/4/12,2021/4/14,72
892,2021/4/14 18:15,27130.8,-6645,4358.03,2021/4/12,2021/4/14,73
895,2021/4/14 18:30,27468.2,-6645,4305.76,2021/4/12,2021/4/14,74
898,2021/4/14 18:45,27783,-6645,4310.87,2021/4/12,2021/4/14,75
901,2021/4/14 19:00,28126.5,-6471,4430.32,2021/4/12,2021/4/14,76
904,2021/4/14 19:15,28428.9,-6471,4578.5,2021/4/12,2021/4/14,77
907,2021/4/14 19:30,28520,-6471,4741.61,2021/4/12,2021/4/14,78
910,2021/4/14 19:45,28312.5,-6471,4928.5,2021/4/12,2021/4/14,79
913,2021/4/14 20:00,28057.5,-6208,5129.38,2021/4/12,2021/4/14,80
916,2021/4/14 20:15,27845,-5947,5344.02,2021/4/12,2021/4/14,81
919,2021/4/14 20:30,27752.7,-5681,5612.31,2021/4/12,2021/4/14,82
922,2021/4/14 20:45,27583,-5421,5854.05,2021/4/12,2021/4/14,83
925,2021/4/14 21:00,27353.8,-5595,6218.72,2021/4/12,2021/4/14,84
928,2021/4/14 21:15,27139.9,-5595,6430.4,2021/4/12,2021/4/14,85
931,2021/4/14 21:30,26927.4,-5595,6699.56,2021/4/12,2021/4/14,86
934,2021/4/14 21:45,26670.8,-5308,6934.03,2021/4/12,2021/4/14,87
937,2021/4/14 22:00,26333.5,-4723,7128.23,2021/4/12,2021/4/14,88
940,2021/4/14 22:15,25898.5,-4460,7455.08,2021/4/12,2021/4/14,89
943,2021/4/14 22:30,25473.1,-4196,7647.74,2021/4/12,2021/4/14,90
946,2021/4/14 22:45,25190,-3933,7827.45,2021/4/12,2021/4/14,91
949,2021/4/14 23:00,25032.2,-3933,8025.11,2021/4/12,2021/4/14,92
952,2021/4/14 23:15,24871.3,-3933,8197.27,2021/4/12,2021/4/14,93
955,2021/4/14 23:30,24664.5,-3933,8378.11,2021/4/12,2021/4/14,94
958,2021/4/14 23:45,24442.5,-3933,8527.55,2021/4/12,2021/4/14,95
961,2021/4/15 0:00,24390.2,-3933,8698.99,2021/4/13,2021/4/15,0
964,2021/4/15 0:15,24510.1,-3933,8865.19,2021/4/13,2021/4/15,1
967,2021/4/15 0:30,24439.4,-3933,9041.79,2021/4/13,2021/4/15,2
970,2021/4/15 0:45,24434.7,-3933,9208.93,2021/4/13,2021/4/15,3
973,2021/4/15 1:00,24217.1,-3933,9355.96,2021/4/13,2021/4/15,4
976,2021/4/15 1:15,24007.8,-3933,9508.81,2021/4/13,2021/4/15,5
979,2021/4/15 1:30,23988.5,-3933,9645.33,2021/4/13,2021/4/15,6
982,2021/4/15 1:45,23934.5,-3933,9781.86,2021/4/13,2021/4/15,7
985,2021/4/15 2:00,23681.7,-3933,9873.32,2021/4/13,2021/4/15,8
988,2021/4/15 2:15,23600.6,-3933,9944.1,2021/4/13,2021/4/15,9
991,2021/4/15 2:30,23625.7,-3933,10001.67,2021/4/13,2021/4/15,10
994,2021/4/15 2:45,23480.2,-3933,10047.53,2021/4/13,2021/4/15,11
997,2021/4/15 3:00,23386.8,-3933,10114.44,2021/4/13,2021/4/15,12
1000,2021/4/15 3:15,23393.7,-3933,10162.99,2021/4/13,2021/4/15,13
1003,2021/4/15 3:30,23443.3,-3933,10204.63,2021/4/13,2021/4/15,14
1006,2021/4/15 3:45,23473.2,-3933,10256.47,2021/4/13,2021/4/15,15
1009,2021/4/15 4:00,23429.2,-3933,10313.39,2021/4/13,2021/4/15,16
1012,2021/4/15 4:15,23438.4,-3933,10375.68,2021/4/13,2021/4/15,17
1015,2021/4/15 4:30,23580.1,-3933,10435.7,2021/4/13,2021/4/15,18
1018,2021/4/15 4:45,23536.3,-3933,10502.38,2021/4/13,2021/4/15,19
1021,2021/4/15 5:00,23717.1,-4020,10575.88,2021/4/13,2021/4/15,20
1024,2021/4/15 5:15,23968.6,-4020,10672.04,2021/4/13,2021/4/15,21
1027,2021/4/15 5:30,24167.8,-4020,10779.8,2021/4/13,2021/4/15,22
1030,2021/4/15 5:45,24651.8,-4225,10894.32,2021/4/13,2021/4/15,23
1033,2021/4/15 6:00,25183.4,-4541,11040.33,2021/4/13,2021/4/15,24
1036,2021/4/15 6:15,25447,-4541,11292.69,2021/4/13,2021/4/15,25
1039,2021/4/15 6:30,25551,-4541,11572.15,2021/4/13,2021/4/15,26
1042,2021/4/15 6:45,25518.7,-4541,11952.27,2021/4/13,2021/4/15,27
1045,2021/4/15 7:00,25163.1,-4804,12250.98,2021/4/13,2021/4/15,28
1048,2021/4/15 7:15,24789.3,-5068,12683.9,2021/4/13,2021/4/15,29
1051,2021/4/15 7:30,24433.9,-5331,13193.72,2021/4/13,2021/4/15,30
1054,2021/4/15 7:45,24132.9,-5595,13731.82,2021/4/13,2021/4/15,31
1057,2021/4/15 8:00,23986.5,-5855,14709.92,2021/4/13,2021/4/15,32
1060,2021/4/15 8:15,23850.5,-6121,15529.01,2021/4/13,2021/4/15,33
1063,2021/4/15 8:30,23757.7,-6382,16304.5,2021/4/13,2021/4/15,34
1066,2021/4/15 8:45,23728.6,-6645,16918.18,2021/4/13,2021/4/15,35
1069,2021/4/15 9:00,23710.7,-6645,17556.15,2021/4/13,2021/4/15,36
1072,2021/4/15 9:15,23711.5,-6645,18153.49,2021/4/13,2021/4/15,37
1075,2021/4/15 9:30,23710.3,-6645,18712.25,2021/4/13,2021/4/15,38
1078,2021/4/15 9:45,23718.7,-6645,19209.34,2021/4/13,2021/4/15,39
1081,2021/4/15 10:00,23757.5,-6645,19637.82,2021/4/13,2021/4/15,40
1084,2021/4/15 10:15,23825.8,-6645,20040.2,2021/4/13,2021/4/15,41
1087,2021/4/15 10:30,23945.4,-6645,20381.06,2021/4/13,2021/4/15,42
1090,2021/4/15 10:45,24020,-6292,20687.19,2021/4/13,2021/4/15,43
1093,2021/4/15 11:00,24026.4,-5774,20922.61,2021/4/13,2021/4/15,44
1096,2021/4/15 11:15,23944.4,-5513,21115.45,2021/4/13,2021/4/15,45
1099,2021/4/15 11:30,23791.9,-5247,21272.65,2021/4/13,2021/4/15,46
1102,2021/4/15 11:45,23625.4,-4987,21370.66,2021/4/13,2021/4/15,47
1105,2021/4/15 12:00,23432.1,-4987,21436.78,2021/4/13,2021/4/15,48
1108,2021/4/15 12:15,23267.5,-4987,21461.42,2021/4/13,2021/4/15,49
1111,2021/4/15 12:30,23125.3,-4987,21478.33,2021/4/13,2021/4/15,50
1114,2021/4/15 12:45,23013.4,-5373,21464.06,2021/4/13,2021/4/15,51
1117,2021/4/15 13:00,22938.8,-5595,21395.83,2021/4/13,2021/4/15,52
1120,2021/4/15 13:15,22915.3,-5595,21302.06,2021/4/13,2021/4/15,53
1123,2021/4/15 13:30,22917.4,-5595,21171.3,2021/4/13,2021/4/15,54
1126,2021/4/15 13:45,22917.3,-5595,21022.77,2021/4/13,2021/4/15,55
1129,2021/4/15 14:00,22915.7,-5595,20888.55,2021/4/13,2021/4/15,56
1132,2021/4/15 14:15,22937.5,-5595,20686.41,2021/4/13,2021/4/15,57
1135,2021/4/15 14:30,23005.3,-5595,20502.28,2021/4/13,2021/4/15,58
1138,2021/4/15 14:45,23068.2,-5595,20280.34,2021/4/13,2021/4/15,59
1141,2021/4/15 15:00,23214.7,-5595,20025.03,2021/4/13,2021/4/15,60
1144,2021/4/15 15:15,23376.7,-5595,19753.24,2021/4/13,2021/4/15,61
1147,2021/4/15 15:30,23468.1,-5595,19385.83,2021/4/13,2021/4/15,62
1150,2021/4/15 15:45,23687.3,-5595,19088.32,2021/4/13,2021/4/15,63
1153,2021/4/15 16:00,23980.7,-5855,18672.03,2021/4/13,2021/4/15,64
1156,2021/4/15 16:15,24354.1,-6121,18229.3,2021/4/13,2021/4/15,65
1159,2021/4/15 16:30,24795.3,-6382,17771.43,2021/4/13,2021/4/15,66
1162,2021/4/15 16:45,25125.8,-6645,17257.62,2021/4/13,2021/4/15,67
1165,2021/4/15 17:00,25426.4,-6645,16701.93,2021/4/13,2021/4/15,68
1168,2021/4/15 17:15,25937.7,-6645,16112.25,2021/4/13,2021/4/15,69
1171,2021/4/15 17:30,26367.9,-6645,15701.97,2021/4/13,2021/4/15,70
1174,2021/4/15 17:45,26696.5,-6645,15239.24,2021/4/13,2021/4/15,71
1177,2021/4/15 18:00,26930.4,-6645,14720.25,2021/4/13,2021/4/15,72
1180,2021/4/15 18:15,27176.4,-6645,14303.27,2021/4/13,2021/4/15,73
1183,2021/4/15 18:30,27502.4,-6645,13913.49,2021/4/13,2021/4/15,74
1186,2021/4/15 18:45,27769.5,-6645,13599.68,2021/4/13,2021/4/15,75
1189,2021/4/15 19:00,28034.6,-6471,13387.68,2021/4/13,2021/4/15,76
1192,2021/4/15 19:15,28260.1,-6471,13194.13,2021/4/13,2021/4/15,77
1195,2021/4/15 19:30,28298.2,-6471,12995.77,2021/4/13,2021/4/15,78
1198,2021/4/15 19:45,28214.1,-6471,12773.3,2021/4/13,2021/4/15,79
1201,2021/4/15 20:00,28062.6,-6208,12574.95,2021/4/13,2021/4/15,80
1204,2021/4/15 20:15,27881,-5947,12359.55,2021/4/13,2021/4/15,81
1207,2021/4/15 20:30,27663.2,-5681,12205.73,2021/4/13,2021/4/15,82
1210,2021/4/15 20:45,27450.4,-5421,12000.91,2021/4/13,2021/4/15,83
1213,2021/4/15 21:00,27287.3,-5595,11808.23,2021/4/13,2021/4/15,84
1216,2021/4/15 21:15,27055.2,-5595,11612.52,2021/4/13,2021/4/15,85
1219,2021/4/15 21:30,26773.5,-5595,11439.63,2021/4/13,2021/4/15,86
1222,2021/4/15 21:45,26497.7,-5308,11259.25,2021/4/13,2021/4/15,87
1225,2021/4/15 22:00,26175.8,-4723,11107.22,2021/4/13,2021/4/15,88
1228,2021/4/15 22:15,25797.8,-4460,10961.59,2021/4/13,2021/4/15,89
1231,2021/4/15 22:30,25425,-4196,10813.29,2021/4/13,2021/4/15,90
1234,2021/4/15 22:45,25114.8,-3933,10670.41,2021/4/13,2021/4/15,91
1237,2021/4/15 23:00,24853.2,-3933,10609.41,2021/4/13,2021/4/15,92
1240,2021/4/15 23:15,24697.7,-3933,10560.15,2021/4/13,2021/4/15,93
1243,2021/4/15 23:30,24589.5,-3933,10521.37,2021/4/13,2021/4/15,94
1246,2021/4/15 23:45,24445.5,-3933,10474.77,2021/4/13,2021/4/15,95
1249,2021/4/16 0:00,23903.1,-3933,11088.11,2021/4/14,2021/4/16,0
1252,2021/4/16 0:15,23773.9,-3933,10944.67,2021/4/14,2021/4/16,1
1255,2021/4/16 0:30,23763.2,-3933,10818.39,2021/4/14,2021/4/16,2
1258,2021/4/16 0:45,23756.9,-3933,10696.23,2021/4/14,2021/4/16,3
1261,2021/4/16 1:00,23567.5,-3933,10594.24,2021/4/14,2021/4/16,4
1264,2021/4/16 1:15,23354.8,-3933,10498.55,2021/4/14,2021/4/16,5
1267,2021/4/16 1:30,23350.1,-3933,10435.48,2021/4/14,2021/4/16,6
1270,2021/4/16 1:45,23314.2,-3933,10384.48,2021/4/14,2021/4/16,7
1273,2021/4/16 2:00,23206.5,-3933,10434.3,2021/4/14,2021/4/16,8
1276,2021/4/16 2:15,23076,-3933,10515.18,2021/4/14,2021/4/16,9
1279,2021/4/16 2:30,22942.9,-3933,10602.23,2021/4/14,2021/4/16,10
1282,2021/4/16 2:45,22972.9,-3933,10683.97,2021/4/14,2021/4/16,11
1285,2021/4/16 3:00,22969.1,-3933,10778.18,2021/4/14,2021/4/16,12
1288,2021/4/16 3:15,22810.3,-3933,10871.29,2021/4/14,2021/4/16,13
1291,2021/4/16 3:30,22691.1,-3933,10957.9,2021/4/14,2021/4/16,14
1294,2021/4/16 3:45,22655.2,-3933,11042.84,2021/4/14,2021/4/16,15
1297,2021/4/16 4:00,22754.9,-3933,11128.82,2021/4/14,2021/4/16,16
1300,2021/4/16 4:15,22822.5,-3933,11215.64,2021/4/14,2021/4/16,17
1303,2021/4/16 4:30,22734.5,-3933,11288.79,2021/4/14,2021/4/16,18
1306,2021/4/16 4:45,22770,-3933,11365.35,2021/4/14,2021/4/16,19
1309,2021/4/16 5:00,23065.1,-4020,11402.36,2021/4/14,2021/4/16,20
1312,2021/4/16 5:15,23331.2,-4020,11431.54,2021/4/14,2021/4/16,21
1315,2021/4/16 5:30,23533.7,-4020,11451.7,2021/4/14,2021/4/16,22
1318,2021/4/16 5:45,23949.4,-4225,11483.27,2021/4/14,2021/4/16,23
1321,2021/4/16 6:00,24505.7,-4541,11552.49,2021/4/14,2021/4/16,24
1324,2021/4/16 6:15,24863.4,-4541,11755.32,2021/4/14,2021/4/16,25
1327,2021/4/16 6:30,25077.2,-4541,11986.71,2021/4/14,2021/4/16,26
1330,2021/4/16 6:45,25120.3,-4541,12267.54,2021/4/14,2021/4/16,27
1333,2021/4/16 7:00,24985.2,-4804,12454.46,2021/4/14,2021/4/16,28
1336,2021/4/16 7:15,24672.7,-5068,12728.45,2021/4/14,2021/4/16,29
1339,2021/4/16 7:30,24238.1,-5331,13084.04,2021/4/14,2021/4/16,30
1342,2021/4/16 7:45,23916.7,-5595,13476.88,2021/4/14,2021/4/16,31
1345,2021/4/16 8:00,23825,-5855,14352.63,2021/4/14,2021/4/16,32
1348,2021/4/16 8:15,23683.1,-6121,15177.98,2021/4/14,2021/4/16,33
1351,2021/4/16 8:30,23711.5,-6382,15993.6,2021/4/14,2021/4/16,34
1354,2021/4/16 8:45,23683.1,-6645,16653.25,2021/4/14,2021/4/16,35
1357,2021/4/16 9:00,23683.1,-6645,17240.42,2021/4/14,2021/4/16,36
1360,2021/4/16 9:15,23711.5,-6645,17828.25,2021/4/14,2021/4/16,37
1363,2021/4/16 9:30,23768.2,-6645,18355.2,2021/4/14,2021/4/16,38
1366,2021/4/16 9:45,23861.9,-6645,18864.07,2021/4/14,2021/4/16,39
1369,2021/4/16 10:00,23949.9,-6645,19294.48,2021/4/14,2021/4/16,40
1372,2021/4/16 10:15,24013.3,-6645,19701.99,2021/4/14,2021/4/16,41
1375,2021/4/16 10:30,24058.7,-6645,19999.19,2021/4/14,2021/4/16,42
1378,2021/4/16 10:45,24124.6,-6292,20275.45,2021/4/14,2021/4/16,43
1381,2021/4/16 11:00,24177.7,-5774,20486.71,2021/4/14,2021/4/16,44
1384,2021/4/16 11:15,24169.3,-5513,20630.37,2021/4/14,2021/4/16,45
1387,2021/4/16 11:30,24035.6,-5247,20773.73,2021/4/14,2021/4/16,46
1390,2021/4/16 11:45,23663.8,-4987,20902.89,2021/4/14,2021/4/16,47
1393,2021/4/16 12:00,23451.5,-4987,20986.18,2021/4/14,2021/4/16,48
1396,2021/4/16 12:15,23268.2,-4987,21020.01,2021/4/14,2021/4/16,49
1399,2021/4/16 12:30,23128.1,-4987,21052.8,2021/4/14,2021/4/16,50
1402,2021/4/16 12:45,23024.4,-5373,21048.68,2021/4/14,2021/4/16,51
1405,2021/4/16 13:00,22944.2,-5595,21026.87,2021/4/14,2021/4/16,52
1408,2021/4/16 13:15,22876.1,-5595,20970.75,2021/4/14,2021/4/16,53
1411,2021/4/16 13:30,22829.2,-5595,20908.26,2021/4/14,2021/4/16,54
1414,2021/4/16 13:45,22841.9,-5595,20800.24,2021/4/14,2021/4/16,55
1417,2021/4/16 14:00,22936.9,-5595,20685.87,2021/4/14,2021/4/16,56
1420,2021/4/16 14:15,23049.7,-5595,20505.43,2021/4/14,2021/4/16,57
1423,2021/4/16 14:30,23175.7,-5595,20266.99,2021/4/14,2021/4/16,58
1426,2021/4/16 14:45,23266.6,-5595,20001.45,2021/4/14,2021/4/16,59
1429,2021/4/16 15:00,23378.5,-5595,19702.52,2021/4/14,2021/4/16,60
1432,2021/4/16 15:15,23511.8,-5595,19352.7,2021/4/14,2021/4/16,61
1435,2021/4/16 15:30,23630.5,-5595,18986.31,2021/4/14,2021/4/16,62
1438,2021/4/16 15:45,23867.5,-5595,18688.01,2021/4/14,2021/4/16,63
1441,2021/4/16 16:00,24154.9,-5855,18319.72,2021/4/14,2021/4/16,64
1444,2021/4/16 16:15,24540.7,-6121,17909.76,2021/4/14,2021/4/16,65
1447,2021/4/16 16:30,24886.7,-6382,17477.85,2021/4/14,2021/4/16,66
1450,2021/4/16 16:45,25207.3,-6645,17054.64,2021/4/14,2021/4/16,67
1453,2021/4/16 17:00,25722.8,-6645,16617.16,2021/4/14,2021/4/16,68
1456,2021/4/16 17:15,26142.3,-6645,16070.79,2021/4/14,2021/4/16,69
1459,2021/4/16 17:30,26310.7,-6645,15686.54,2021/4/14,2021/4/16,70
1462,2021/4/16 17:45,26456,-6645,15267.33,2021/4/14,2021/4/16,71
1465,2021/4/16 18:00,26710.7,-6645,14858.57,2021/4/14,2021/4/16,72
1468,2021/4/16 18:15,26930.8,-6645,14460.25,2021/4/14,2021/4/16,73
1471,2021/4/16 18:30,27268.2,-6645,14081.84,2021/4/14,2021/4/16,74
1474,2021/4/16 18:45,27583,-6645,13790.26,2021/4/14,2021/4/16,75
1477,2021/4/16 19:00,27926.5,-6471,13593.99,2021/4/14,2021/4/16,76
1480,2021/4/16 19:15,28228.9,-6471,13405.14,2021/4/14,2021/4/16,77
1483,2021/4/16 19:30,28320,-6471,13221.61,2021/4/14,2021/4/16,78
1486,2021/4/16 19:45,28112.5,-6471,13032.7,2021/4/14,2021/4/16,79
1489,2021/4/16 20:00,27857.5,-6208,12839.39,2021/4/14,2021/4/16,80
1492,2021/4/16 20:15,27645,-5947,12634.4,2021/4/14,2021/4/16,81
1495,2021/4/16 20:30,27552.7,-5681,12426.77,2021/4/14,2021/4/16,82
1498,2021/4/16 20:45,27383,-5421,12197.68,2021/4/14,2021/4/16,83
1501,2021/4/16 21:00,27153.8,-5595,11965.87,2021/4/14,2021/4/16,84
1504,2021/4/16 21:15,26939.9,-5595,11723.07,2021/4/14,2021/4/16,85
1507,2021/4/16 21:30,26727.4,-5595,11497.78,2021/4/14,2021/4/16,86
1510,2021/4/16 21:45,26470.8,-5308,11255.83,2021/4/14,2021/4/16,87
1513,2021/4/16 22:00,26133.5,-4723,11031.07,2021/4/14,2021/4/16,88
1516,2021/4/16 22:15,25698.5,-4460,10807.27,2021/4/14,2021/4/16,89
1519,2021/4/16 22:30,25273.1,-4196,10591.02,2021/4/14,2021/4/16,90
1522,2021/4/16 22:45,24990,-3933,10383.4,2021/4/14,2021/4/16,91
1525,2021/4/16 23:00,24832.2,-3933,10229.91,2021/4/14,2021/4/16,92
1528,2021/4/16 23:15,24671.3,-3933,10068.8,2021/4/14,2021/4/16,93
1531,2021/4/16 23:30,24464.5,-3933,9935.44,2021/4/14,2021/4/16,94
1534,2021/4/16 23:45,24242.5,-3933,9787.2,2021/4/14,2021/4/16,95
1537,2021/4/17 0:00,24134.4,-3433,10326.52,2021/4/15,2021/4/17,0
1540,2021/4/17 0:15,24004.9,-3433,10209.77,2021/4/15,2021/4/17,1
1543,2021/4/17 0:30,23993.9,-3433,10119.93,2021/4/15,2021/4/17,2
1546,2021/4/17 0:45,23984.9,-3433,10031.89,2021/4/15,2021/4/17,3
1549,2021/4/17 1:00,23796.6,-3433,9956.98,2021/4/15,2021/4/17,4
1552,2021/4/17 1:15,23588.5,-3433,9890.02,2021/4/15,2021/4/17,5
1555,2021/4/17 1:30,23578,-3433,9809.11,2021/4/15,2021/4/17,6
1558,2021/4/17 1:45,23544,-3433,9745.35,2021/4/15,2021/4/17,7
1561,2021/4/17 2:00,23437.2,-3433,9695.94,2021/4/15,2021/4/17,8
1564,2021/4/17 2:15,23304.2,-3433,9646.89,2021/4/15,2021/4/17,9
1567,2021/4/17 2:30,23175.8,-3433,9589.93,2021/4/15,2021/4/17,10
1570,2021/4/17 2:45,23202.3,-3433,9542.26,2021/4/15,2021/4/17,11
1573,2021/4/17 3:00,23196.8,-3433,9492.98,2021/4/15,2021/4/17,12
1576,2021/4/17 3:15,23042.1,-3433,9434.54,2021/4/15,2021/4/17,13
1579,2021/4/17 3:30,22920.1,-3433,9375.45,2021/4/15,2021/4/17,14
1582,2021/4/17 3:45,22886.9,-3433,9319.51,2021/4/15,2021/4/17,15
1585,2021/4/17 4:00,22984.8,-3433,9272.81,2021/4/15,2021/4/17,16
1588,2021/4/17 4:15,23050,-3433,9225.79,2021/4/15,2021/4/17,17
1591,2021/4/17 4:30,22965.2,-3433,9172.05,2021/4/15,2021/4/17,18
1594,2021/4/17 4:45,23003,-3433,9122.8,2021/4/15,2021/4/17,19
1597,2021/4/17 5:00,23293.2,-3520,9039.84,2021/4/15,2021/4/17,20
1600,2021/4/17 5:15,23559.4,-3520,8941.07,2021/4/15,2021/4/17,21
1603,2021/4/17 5:30,23765.7,-3520,8839.07,2021/4/15,2021/4/17,22
1606,2021/4/17 5:45,24181.5,-3725,8754.94,2021/4/15,2021/4/17,23
1609,2021/4/17 6:00,24732.2,-4041,8691.48,2021/4/15,2021/4/17,24
1612,2021/4/17 6:15,25095,-4041,8741.25,2021/4/15,2021/4/17,25
1615,2021/4/17 6:30,25306.6,-4041,8825.43,2021/4/15,2021/4/17,26
1618,2021/4/17 6:45,25350.5,-4041,9011.92,2021/4/15,2021/4/17,27
1621,2021/4/17 7:00,25215.2,-4242,9089.73,2021/4/15,2021/4/17,28
1624,2021/4/17 7:15,24901.6,-4442,9265.58,2021/4/15,2021/4/17,29
1627,2021/4/17 7:30,24467.5,-4643,9560.96,2021/4/15,2021/4/17,30
1630,2021/4/17 7:45,24155.2,-4845,9909.75,2021/4/15,2021/4/17,31
1633,2021/4/17 8:00,24042.3,-5043,10399.75,2021/4/15,2021/4/17,32
1636,2021/4/17 8:15,23909.7,-5246,10983.66,2021/4/15,2021/4/17,33
1639,2021/4/17 8:30,23932.7,-5444,11662.97,2021/4/15,2021/4/17,34
1642,2021/4/17 8:45,23914.4,-5645,12225.78,2021/4/15,2021/4/17,35
1645,2021/4/17 9:00,23911.2,-5645,12757.16,2021/4/15,2021/4/17,36
1648,2021/4/17 9:15,23940.2,-5645,13240.25,2021/4/15,2021/4/17,37
1651,2021/4/17 9:30,23991.9,-5645,13695.75,2021/4/15,2021/4/17,38
1654,2021/4/17 9:45,24091.4,-5645,14109.92,2021/4/15,2021/4/17,39
1657,2021/4/17 10:00,24179.1,-5645,14454.98,2021/4/15,2021/4/17,40
1660,2021/4/17 10:15,24243.2,-5645,14765.51,2021/4/15,2021/4/17,41
1663,2021/4/17 10:30,24289.2,-5645,14975.03,2021/4/15,2021/4/17,42
1666,2021/4/17 10:45,24354.5,-5292,15183.67,2021/4/15,2021/4/17,43
1669,2021/4/17 11:00,24408,-4836,15284.05,2021/4/15,2021/4/17,44
1672,2021/4/17 11:15,24398.2,-4638,15338.51,2021/4/15,2021/4/17,45
1675,2021/4/17 11:30,24273.5,-4435,15360.38,2021/4/15,2021/4/17,46
1678,2021/4/17 11:45,23939.8,-4237,15346.55,2021/4/15,2021/4/17,47
1681,2021/4/17 12:00,23678.2,-4237,15315.94,2021/4/15,2021/4/17,48
1684,2021/4/17 12:15,23498.3,-4237,15256.41,2021/4/15,2021/4/17,49
1687,2021/4/17 12:30,23358.1,-4237,15188.22,2021/4/15,2021/4/17,50
1690,2021/4/17 12:45,23254.4,-4623,15066.1,2021/4/15,2021/4/17,51
1693,2021/4/17 13:00,23174.1,-4845,14913.29,2021/4/15,2021/4/17,52
1696,2021/4/17 13:15,23105.9,-4845,14724.35,2021/4/15,2021/4/17,53
1699,2021/4/17 13:30,23059.3,-4845,14485.53,2021/4/15,2021/4/17,54
1702,2021/4/17 13:45,23072.4,-4845,14201.42,2021/4/15,2021/4/17,55
1705,2021/4/17 14:00,23166.1,-4845,13887.44,2021/4/15,2021/4/17,56
1708,2021/4/17 14:15,23281,-4845,13517.81,2021/4/15,2021/4/17,57
1711,2021/4/17 14:30,23403.9,-4845,13115.95,2021/4/15,2021/4/17,58
1714,2021/4/17 14:45,23497.2,-4845,12696.79,2021/4/15,2021/4/17,59
1717,2021/4/17 15:00,23609.2,-4845,12204.67,2021/4/15,2021/4/17,60
1720,2021/4/17 15:15,23740,-4845,11648.24,2021/4/15,2021/4/17,61
1723,2021/4/17 15:30,23863.2,-4845,11071.4,2021/4/15,2021/4/17,62
1726,2021/4/17 15:45,24094.7,-4845,10538.59,2021/4/15,2021/4/17,63
1729,2021/4/17 16:00,24387.8,-5043,9920.87,2021/4/15,2021/4/17,64
1732,2021/4/17 16:15,24769.4,-5246,9267.05,2021/4/15,2021/4/17,65
